184,52,1,1,7,2,65,3,2,1,1,6.53,5.8,7,6.6,7,6.29,6,6.67,3,3,3,2.67,3.17,2.17,4.33,4,4,4.67,5,3,4,3,3.25,4,3,2,3.67,2.94,4,1.5,3.33
185,25,1,4,4,3,80,3,3,2,1,5.88,6,6,5.8,5.75,6,6,6,3.17,3.33,3,3.17,2.33,4,3,3.25,3.5,4,4,3,2.2,4,2.75,4,2.33,3,4,2.69,4,1.75,2.33
186,63,1,1,2,2,175,2,2,2,0,4.94,4.4,5.33,5.2,5,5.86,6.5,5,2.17,2.33,2,3.42,3,3.83,3,3,2.5,3,2,3.5,1.2,3,3.75,5,2,3,4,2.33,3,1,3
186,24,2,4,5,2,63,2,4,3,1,6.41,6.4,6.67,6.4,6.25,6.57,6.25,7,4,4.33,3.67,2.25,2.5,2,4,1.75,2.5,2.33,2,3,2.2,2,1.75,1,2.33,1.5,3.67,3.22,4,1,4.67
190,39,2,1,5,0,180,3,2,2,1,6.06,4.8,6.33,6.6,6.75,4.86,5.75,3.67,4,4.33,3.67,2.75,1,4.5,5,4.25,4,4.33,5,4,4.2,4,2,5,1.67,1,4,2.69,3,1.75,3.33
191,40,2,1,4,0,75,3,2,2,1,6.94,7,6.67,7,7,6.14,5.75,6.67,4.17,4,4.33,1.25,1,1.5,4,2.75,1,2.67,3,2.75,1.2,2,2,3,2.67,2.5,3.67,2.67,3,2,3
192,22,2,4,2,4,110,4,2,2,0,5.06,5.6,4.33,5.4,4.5,6.57,6.75,6.33,3,3.67,2.33,2.83,3.17,2.5,2,3,4,4.67,2,2.75,3.8,3.5,1.75,2.5,2.33,1,5,3.5,4,1.5,5
193,23,1,1,2,0,90,2,2,2,0,5.88,5.8,5.67,6,6,6.71,6.75,6.67,2.83,2.67,3,2.67,2.5,2.83,3.33,3.5,2.5,3,3,3.75,3.2,3.5,2.5,3,2,3.25,3.33,3,3.75,2.25,3
194,36,1,4,1,1,50,1,2,2,0,5.82,5.4,7,4.6,7,3.86,3.75,4,3.5,3.33,3.67,3.58,2.17,5,3,5,3.5,4,4,4,3,3.5,3.25,3,3,3,3,2.42,3.25,1,3
196,24,1,4,1,2,35,3,2,2,1,6.29,6.8,6.33,6,6,5.43,5,6,2.5,2,3,2.92,2.5,3.33,2.33,2.75,2,2.33,2,5,1.8,3.5,2.5,4,3.67,4.25,3,2.56,3.5,1.5,2.67
199,24,1,1,2,2,25,3,2,1,1,3.12,3.2,3.33,3,3,3.14,3.25,3,3,4,2,3.25,3.17,3.33,4,2.5,2.5,2.67,4,4,3,2,2,2,1,1,3,3.83,4,3.5,4
202,60,1,2,2,1,100,3,3,2,1,5.71,5,6,6,6,6,6,6,3.5,4,3,2.17,2.67,1.67,5,2.25,2.5,2,2,2.25,1.8,2,2.25,3,1.67,2,3.33,2.92,4,1.75,3
203,23,2,2,1,0,150,3,2,2,0,6.47,6.4,6.67,7,5.75,6.71,7,6.33,3.67,4,3.33,2.25,1.5,3,5,3.25,3,4,3,3.25,2.6,3.5,2.25,3.5,2,1.5,4,2.31,3,1.25,2.67
205,41,2,1,5,3,100,3,1,2,0,5.71,5.6,5.33,6,5.75,5.43,5,6,4,4,4,2.17,2.33,2,3,2.75,2,2.67,4,2.75,1.6,2,2.75,2,2.67,2.25,3.33,3.06,2.25,3.25,3.67
206,28,2,1,2,2,150,2,2,2,0,5.53,5.4,4.33,6,6,5.57,4.5,7,2.5,2.67,2.33,4.33,3.67,5,3,4,4,4,5,3.25,4,4,3.5,4,3,3.5,4,1.33,2,1,1
207,25,2,4,2,2,200,2,2,1,1,4.47,4.8,5,4.8,3.25,4.57,3.75,5.67,2.5,1.67,3.33,4.33,3.33,5.33,3,3.25,4.5,5,5,4.75,4.8,5,4.25,5,4.33,4.5,5,2.53,3,2.25,2.33
210,25,2,2,1,2,45,3,1,3,0,5.71,5.8,5.33,6.2,5.25,6.71,7,6.33,3.83,3.67,4,3.33,2,4.67,3,2.25,2.5,4.33,1,3,1.6,4,2.75,3.5,2.33,3.25,4,1.89,2,1,2.67
210,28,2,1,3,1,100,2,3,2,1,6.24,6.8,6,6,6,6,6,6,2.83,3.67,2,2.75,3.83,1.67,4.67,2.25,1,3.33,1,4.5,3.8,3,2,5,2,1,4,2.47,3.75,1,2.67
211,23,2,1,4,3,85,3,1,2,0,6.06,6.2,6.67,6,5.5,5.29,5,5.67,2,1.67,2.33,3.58,3.17,4,2.33,2.75,2.5,5,5,3.25,3.4,4,4.5,5,4.33,3.75,3,1.67,2,1,2
212,45,2,1,3,3,70,3,1,2,0,5,5,5,5,5,5.57,5.75,5.33,3.33,4,2.67,1.75,1.83,1.67,4,2.75,2.5,3.67,3,3,1.8,2,2,1,2.67,1.75,1.67,3.58,5,1.75,4
213,48,2,1,5,3,100,3,4,2,0,5.82,5.6,6,5.8,6,5,4.75,5.33,4,4,4,2,1.67,2.33,4,3.5,2,3,3,3,2,2.5,2.5,3,2,1.25,3.67,2.89,4,1,3.67
214,28,2,1,5,3,100,3,1,2,0,5.12,4.8,5,5.6,5,6.14,6.25,6,1.83,1.33,2.33,3.5,2,5,2.33,4.25,2,4.67,4.5,4.75,4.4,5,2.75,5,3,3.75,3.67,1.83,2.5,1,2
218,29,1,1,4,3,125,4,3,3,1,5.65,5.4,5.67,6,5.5,7,7,7,4.17,4,4.33,2.5,1.5,3.5,4.67,3.5,3,4.67,4,2,2.2,4,3.25,3.5,2.67,4.5,3,2.11,2.75,1.25,2.33
218,23,2,1,2,2,60,2,2,1,0,5.41,4.8,5.33,5.8,5.75,5.14,5.5,4.67,2.83,2.67,3,2.83,2,3.67,3.33,4.25,4,4.67,4,3.75,3.8,4.5,4,5,2.67,1.25,3.33,2.69,4,1.75,2.33
219,27,1,1,3,1,40,2,2,2,1,5.59,6.4,5.67,5.2,5,6.57,7,6,3.67,3.33,4,2.75,2.67,2.83,3,2.5,2.5,2.67,3,4.75,1.8,2,2.25,4,3,1.75,3,2.08,2.25,2,2
220,44,2,2,2,3,90,3,2,2,0,6.76,6.8,7,6.4,7,6.29,6,6.67,4,3.67,4.33,1.83,1.5,2.17,4,2.75,2.5,4,5,2.5,1.4,2,2,1.5,3,2.25,2.67,3,4,1,4
224,38,2,1,4,2,100,2,1,2,0,5.29,5.4,5,5.2,5.5,6.71,7,6.33,2.5,3,2,3.33,3.5,3.17,5,3.5,3,3,4,2.5,3.4,3.5,3,5,2.67,2.75,3.33,1.86,2.25,1,2.33
226,25,2,1,4,2,140,2,1,2,0,6.47,6.4,6.67,6.6,6.25,6.86,6.75,7,2.67,3.33,2,3.5,3.5,3.5,2.67,3,2,4.33,4,5,5,5,2.5,5,2.67,1,4.33,2.5,4.5,1,2
228,47,2,3,2,1,150,2,2,2,1,4.88,3.8,7,3,7,3,3,3,4,4.67,3.33,1.83,1.67,2,4,2,2,2.33,1,3.5,2,2,2,2.5,3,1.75,4,2.33,4,1,2
229,25,2,3,3,0,200,2,2,2,0,5.59,4.6,6,6,6,5.29,4.75,6,3.5,3,4,2,2,2,3.33,4,3,3.67,2,2.5,2.8,3,2.75,4.5,2.67,1,3.33,2,3,1,2
229,25,2,1,6,2,55,3,2,2,1,5.76,5.8,4.33,6,6.5,5.86,5.75,6,3.67,4.33,3,1,1,1,3.33,2,1,1,3.5,4,2,1,1,1.5,2.33,1.25,2.67,3.17,5,2.5,2
230,31,2,1,4,3,100,3,1,2,0,6.35,6,6.33,6.2,7,6.71,7,6.33,4.83,4.67,5,1.92,1.17,2.67,4,2.5,2,2.33,2,2.5,2,3,2,2,1.67,2.25,3.33,2.94,3,2.5,3.33
230,25,2,1,3,0,125,0,2,2,1,5.47,5.4,5.33,5.2,6,5.14,5.5,4.67,4,5,3,1.58,1.83,1.33,4.67,2.5,1.5,4,3,4,1.4,1,1,1,1.33,1,4,3.67,5,3,3
231,56,1,1,3,1,125,2,3,2,1,5.29,5,5.33,5,6,4.29,3.75,5,3.17,3,3.33,2.58,2.33,2.83,3.67,2.5,2.5,2,2,2.5,2.8,2.5,2.25,3,2.33,2,4,3.19,4.5,1.75,3.33
231,73,2,2,1,3,275,3,2,1,0,5.82,5.4,5.67,5.8,6.5,5.57,5.25,6,3.17,3.33,3,2.42,2.17,2.67,4,3.25,4,3,1,3,2.6,3,2.5,4,3,2.5,3.33,2.17,2.5,1,3
232,36,2,1,7,3,100,3,2,2,0,6.65,5.8,7,7,7,6.14,6,6.33,4.33,4.33,4.33,1.58,1,2.17,5,3.25,2,2.67,3.5,2.25,2.2,2.5,2.25,4,2.33,1.5,3.67,3.11,3.5,1.5,4.33
234,23,2,1,3,1,100,2,2,2,1,6.47,5.8,6,7,7,6.29,6.25,6.33,3.83,3.67,4,1.92,1.83,2,3,2.75,2.5,2.67,5,3.25,1.6,3,2.25,4,3,2.75,1.67,3.14,3.5,2.25,3.67
235,31,2,1,4,2,70,2,3,1,0,6.53,6.4,6.67,6.2,7,3.43,3,4,3.83,3.67,4,2.75,1.5,4,3,2.75,2.5,3,4,3,2.2,3.5,3,5,2.33,3,1.67,2.75,4,1.25,3
235,56,2,2,4,0,135,0,1,1,1,6.94,6.8,7,7,7,6.43,6.75,6,4,4,4,1.5,1,2,4.67,1.5,2.5,3,3,4,1.2,2.5,2.25,1,1,3.25,3,2.22,2,1,3.67
236,29,2,2,1,3,120,3,3,2,0,5.71,5.8,5,6,5.75,6.29,7,5.33,3.33,4,2.67,3.42,2.5,4.33,3.67,2.5,2,4,4,4,2,5,3,5,1.67,3.25,4,2.78,4,1,3.33
237,46,2,1,6,3,100,3,1,2,0,6,5.8,6.67,6,5.75,5.86,6,5.67,3.67,3.33,4,2.17,1.83,2.5,4,3.75,2.5,3,3,3,2.4,2.5,3.5,4,2.33,2.75,3.67,2.92,4,1.75,3
243,27,1,1,2,2,200,5,3,1,1,4.59,5.4,3,3.8,5.75,4.86,4.25,5.67,2.5,2,3,3,2.67,3.33,3.33,2.5,2.5,3,2,3.75,2.6,2.5,2.75,5,2.67,2.75,2.67,1.75,2,1.25,2
244,24,2,3,1,2,25,2,3,2,0,5.88,5.4,5.33,6.6,6,6.29,6.25,6.33,3.83,3.67,4,2.83,2.33,3.33,3,2.25,2,3.33,2,3.5,2.2,3,2.75,3.5,1.67,1.5,2.33,2.67,4,1,3
245,25,1,1,2,0,100,1,2,2,0,5.88,5.6,6,6.4,5.5,6.14,6.5,5.67,4,4,4,3,2.33,3.67,3.67,3.25,2,3,4,2,3.2,3,1.75,5,1.33,1.5,4.67,2.28,2,1.5,3.33
246,25,1,1,3,2,130,3,1,2,0,4.65,4.6,4,4.8,5,5.86,6,5.67,3.33,2.67,4,3.92,3.33,4.5,3.67,1.75,3.5,2.33,1,2.75,1.8,3,1.75,4,2.33,3.75,3.33,2.75,4.25,1,3
248,24,2,1,2,3,100,3,2,2,0,6.59,6.6,6.67,6.8,6.25,6.71,6.5,7,3.33,3,3.67,2.67,1.5,3.83,3,3.75,3,3,2,2.75,2.2,3,3.5,5,2.67,4,4,1.67,2.75,1.25,1
249,44,2,2,1,2,50,3,1,2,1,6.35,6.2,6.67,6.2,6.5,5.86,6,5.67,3.83,4.33,3.33,2.5,1.17,3.83,3.67,2.5,2,2.33,1,2.75,2,3,2.5,2.5,1.67,2,3.67,4.56,5,4,4.67
253,31,2,1,2,2,50,3,2,2,1,6.53,7,7,5.4,7,7,7,7,4,3,5,1.17,1,1.33,5,3.25,2.5,3.67,1,2,1.6,2.5,2.75,5,2,2,3.67,3.67,1,5,5
256,19,2,5,4,3,80,3,1,2,0,5,5.2,3,6.4,4.5,7,7,7,2.5,3.33,1.67,3.08,2.67,3.5,2,3.5,3,4.33,5,3.5,3,3,2.25,3.5,3.33,2,3.67,2.28,2.5,1,3.33
257,18,1,4,7,0,25,0,1,1,1,4,3.6,4,4.4,4,4.86,5,4.67,4.33,4.67,4,2,2.33,1.67,4,2.25,2,1,2,1.5,1.2,1,2,1,1,1,3.67,3.92,5,1.75,5
257,21,2,1,2,2,100,2,2,2,0,5.41,6.2,3,6.2,5.25,4.86,3.25,7,1,1,1,5,4,6,3.67,5,5,5,5,4.75,5,5,5,5,2.67,2.5,4.33,2.89,4,1,3.67
258,40,2,1,2,3,120,3,1,2,0,5.88,5.6,6,6,6,6.29,6.5,6,2.33,1.67,3,3.17,3,3.33,4,2.75,3,3.33,4,2.75,2.6,4,3,4,2.33,2.25,3,2.61,2.5,3,2.33
259,32,2,1,3,3,250,4,2,2,1,5.53,4.2,5.67,7,5.25,5.43,4.75,6.33,3.17,2.33,4,3.5,2.5,4.5,3.67,4,5,5,5,3,2,5,4,5,2.67,5,3,2,2,2,2
262,30,2,1,4,3,100,3,2,2,1,4.18,4.2,4.33,4.4,3.75,4.86,4.75,5,2.67,2.67,2.67,3.33,3.33,3.33,1.67,2,1.5,2.33,5,3,1.8,2.5,2.25,4,1.33,2.5,2.67,3.03,3.75,2,3.33
266,51,2,1,2,2,100,7,1,2,0,6.29,6.8,6,6,6.25,6.43,6.5,6.33,3.67,4,3.33,2.17,1.33,3,4,3.5,2,2.33,4,2.25,1.4,3,3.25,4,3,3,3.33,1.72,1,1.5,2.67
267,33,1,4,1,0,75,3,2,2,0,6.06,6.2,5.67,5.6,6.75,6.57,7,6,2.17,2.33,2,2.83,2,3.67,4,3.75,3.5,4.33,1,4,1.8,3.5,3,4,2.67,3.5,3.67,3.11,1.75,4.25,3.33
272,23,1,1,2,2,200,2,1,2,0,6.41,6.6,6,6.8,6,7,7,7,3.17,3.33,3,2.08,2,2.17,4.33,2.25,2.5,3.33,4,3,2.6,3.5,2.25,3,2.33,2.25,2.33,3.58,4,2.75,4
273,40,2,1,5,1,37,3,4,2,1,6.76,6.8,6.67,6.6,7,4.71,3.5,6.33,3,2.33,3.67,3.17,2.83,3.5,4,3.5,4.5,4.67,4.5,3.75,3.8,3,3.75,5,3,3.5,3.67,2.36,2.75,2,2.33
274,54,1,1,2,3,17,6,2,3,0,5.71,5.6,5.33,6,5.75,6,6,6,1.83,2,1.67,3.08,2.67,3.5,3.67,2.5,4.5,4,5,3.5,3.6,4.5,3.5,4,5,5,2.33,2.19,2.25,1,3.33
282,29,2,1,3,3,37,3,2,2,0,4.94,5,4.33,5.2,5,4,4,4,4.17,4.33,4,2.67,3,2.33,4,3,2.5,3,5,2.5,1.4,2,2,3,2.67,1,3,3.42,3.5,2.75,4
282,50,2,1,5,1,50,3,2,2,1,6.76,6.6,7,6.6,7,6.71,6.5,7,3.67,3.33,4,2.83,1.67,4,4,3,4,5,3,4,2.2,4,3.75,4,2.67,4.25,4,1.97,2.25,1,2.67
283,23,1,4,6,0,150,0,2,2,1,5.12,4.6,5.67,6,4.25,4,2.75,5.67,3.17,4,2.33,2.58,3.17,2,3.33,2,2,2.67,2,3.75,2.4,2.5,2.25,1,1.33,1.25,4,3.25,4.75,2,3
289,24,2,1,2,2,120,2,1,2,0,4.18,5,3.33,4,4,5.71,6,5.33,1.17,1.33,1,3.75,2.5,5,2.67,4.25,4.5,4.67,3,5,5,5,5,5,4.33,3.25,3.67,2.22,3,1,2.67
290,33,2,1,2,3,130,3,1,2,0,6.53,6,6.33,7,6.75,5.43,5.25,5.67,3.33,2,4.67,2.42,1.17,3.67,3.67,3.5,3,3,1,2.5,2,3,3.25,5,3.33,3.25,4,2.69,2.75,1,4.33
290,39,2,1,2,3,80,7,2,3,1,6.06,6.6,6.33,5.8,5.5,4.86,4,6,3,3.67,2.33,2.33,2.5,2.17,4.67,2.25,2,2.33,2,3.5,1.6,3,2.5,3.5,2,2.75,3.67,2.89,4,2,2.67
292,37,2,1,4,3,100,3,1,2,0,5.35,5.2,5.67,5,5.75,4.29,3.75,5,4.17,4.33,4,1.75,1,2.5,4,1.25,1,1.33,5,2.5,2.2,3,1.25,1.5,1,1,3.33,3.19,5,1.25,3.33
299,32,1,1,2,1,55,2,5,2,0,6.76,6.8,6.33,6.8,7,6.71,6.75,6.67,3.83,3.67,4,2.42,2.17,2.67,4,3,2,2,2.5,2.75,1.4,2.5,2.75,4,2,2,2.67,2.5,3.25,1.25,3
300,23,1,1,4,2,110,2,2,2,0,7,7,7,7,7,6,5.25,7,4,4,4,2.17,1.33,3,5,2.5,2,3.33,4,1.25,1.4,2.5,2,4,1.67,1,3.33,3.56,5,2,3.67
300,22,2,1,2,1,20,2,1,2,1,4.41,3.4,5,5.2,4.25,5,5,5,4.83,4.67,5,2.25,2,2.5,3.67,1.25,2,3,2,1.5,1.2,2,2,2.5,2,2,2.67,2.83,3.75,1.75,3
301,29,2,1,6,2,100,3,1,3,1,6.65,6.4,6,7,7,6.14,5.75,6.67,3.83,3.33,4.33,2.17,1.5,2.83,3.67,5,4.5,4.67,5,3.75,2,4,3.75,4,3,1.25,3.33,1.97,3.25,1,1.67
303,32,2,1,3,3,50,3,3,2,0,6.76,6.6,7,6.8,6.75,6.71,6.75,6.67,2.83,2.33,3.33,3,2.33,3.67,4.67,3.67,3,5,5,3.25,3.6,4,3,5,3.67,1.75,4.67,2,2.5,1.5,2
304,25,2,1,5,3,100,3,1,2,0,5.82,6.6,4.33,6.6,5,5.86,5.25,6.67,3,4,2,3,2.67,3.33,3.67,4.25,3,4.33,5,3.25,3.6,3,2.75,4,2.33,4,4,2.25,2.75,1,3
304,25,2,3,2,0,60,1,2,2,1,5.82,4.4,6,7,6,5.86,6.5,5,4,4.33,3.67,2.17,2.5,1.83,4,2.75,1.5,2.33,3,3,2.4,2,2,1.5,2.33,1,2,3.72,4,2.5,4.67
307,26,2,1,3,3,15,3,2,2,1,5.29,4,4,6,7,6,5.75,6.33,1.17,1.33,1,4,3.83,4.17,1,4,4,5,5,5,5,5,4.75,4,2.67,3.25,4.33,2.44,3,1,3.33
308,43,2,1,2,3,85,3,2,2,0,6.65,6.8,6.67,6.8,6.25,3.57,3,4.33,1.5,1.33,1.67,3.67,2.67,4.67,2.67,5,5,5,5,5,3.2,5,5,5,3.33,4.75,3,1,1,1,1
308,22,2,1,3,0,75,0,1,2,1,6.53,6.4,6.67,6.6,6.5,5,5.25,4.67,4.5,4.67,4.33,1.5,1.33,1.67,5,1.75,1,2,2.5,2.5,1,1,2,1,1,1,3.33,3.25,3.75,2,4
310,29,1,1,4,3,100,3,2,2,0,6.35,6.4,6,6.4,6.5,6.43,6,7,3.83,3.67,4,2.17,2.5,1.83,2.67,2.5,3,2.33,4,2,1.6,2,1.5,3,2,1.75,5,3.08,3.75,1.5,4
314,26,2,4,7,2,120,2,1,2,0,4.06,3.6,4,4,4.75,3.43,3,4,2.67,2.33,3,3.42,3.17,3.67,3,3.5,1.5,2.67,1,2.75,2.4,2.5,2,4.5,1.67,3,3.33,1.92,1.5,1.25,3
318,23,2,4,10,3,150,3,2,2,0,5.71,5.2,7,5.2,6,5.29,5.25,5.33,3.5,3.67,3.33,2.92,3.33,2.5,4,4.25,2,3.33,3,3.75,2.4,2,2,2.5,1,1,3,2.44,3,1,3.33
318,48,2,2,1,2,100,2,2,2,1,5.59,5.2,6.33,5.2,6,5,4.5,5.67,2.5,1.67,3.33,3.08,1.83,4.33,4,3,3,4,4,4.75,2,3,3.25,4,3.33,1.75,3,2.64,4,1.25,2.67
322,29,2,3,8,1,95,3,2,2,0,4.94,5.2,4.67,4.8,5,4.86,4.75,5,3,3,3,2.67,2.5,2.83,4,2.5,2,2.67,2,2.5,1.8,2.5,2.5,3.5,2.67,1.75,3,3,4,2,3
323,29,2,1,4,2,5,3,2,1,1,5.65,5.6,5.67,5.6,5.75,5.29,4.75,6,3.33,3,3.67,3.5,2.83,4.17,3,4.25,3.5,4.33,5,2.25,3,4,3.75,5,3.33,4.25,3,2.61,4,1.5,2.33
324,35,2,1,4,2,33,3,1,2,0,6.65,6.6,6.67,6.8,6.5,6,6,6,2.67,3,2.33,2.83,1.5,4.17,4.67,3.75,3.5,4,5,4.5,3.2,4.5,3.5,3.5,2.67,2.5,4.67,1.67,2,1,2
325,38,1,1,6,1,150,5,3,3,1,5.53,5.6,5.33,5.8,5.25,5.71,5.75,5.67,3.5,3.67,3.33,2.75,2.33,3.17,4,3.75,1.5,2.67,2.5,3.5,1.4,4,1.75,2.5,2.33,1.25,2.67,2.56,2.5,2.5,2.67
326,25,1,1,2,2,200,2,2,2,1,6.12,6.4,6,6,6,6.43,7,5.67,2.33,2.67,2,3.5,3.33,3.67,4.33,4.5,2.5,4,5,5,3,3,3,5,2.33,4,5,2.14,2.75,1,2.67
327,24,1,1,3,1,150,1,1,2,0,4.35,4.4,4,5,3.75,5.14,5.25,5,3.67,4,3.33,1.83,1.67,2,3.33,2.25,2.5,4,2,3.5,2.2,2,2.5,1,1.33,3,2,2.06,2,1.5,2.67
327,19,1,3,3,0,100,2,2,1,1,5.35,4.6,6,5.2,6,5.71,5.5,6,2.67,3.33,2,3,2.67,3.33,3,3.25,2.5,3,4,3.25,2.8,2.5,2,2.5,2.67,1.5,2.33,2.83,3,1.5,4
330,28,2,1,4,3,175,3,1,2,0,6.41,6,6,7,6.5,5.86,6.25,5.33,2.83,3.33,2.33,2.67,1.5,3.83,3.33,4,4.5,4.33,5,5,3.2,4.5,3.75,5,4,2.75,4.33,1.69,1.75,1,2.33
331,35,1,1,5,1,50,1,2,2,0,5.18,5,4.67,6,4.75,6,6.5,5.33,3.17,2.67,3.67,3.33,3.17,3.5,4,3.75,3.5,4,5,2.25,1.8,3.5,3.5,5,2.33,3.25,3,2.47,2.75,1,3.67
331,23,2,1,2,0,10,1,2,3,1,5.24,4.4,5.67,6,5,5.71,6,5.33,2,2.67,1.33,3.25,3,3.5,2.67,1.75,3,3.67,2,5,3.2,3.5,4.25,3.5,3,4.75,4,1.56,2,1,1.67
335,24,1,3,6,2,35,2,2,2,0,4.41,4,3.67,4.6,5.25,4.71,4.75,4.67,3.5,3,4,3.92,3.5,4.33,3,3.5,3,4,2,3.5,4,3.5,2.5,5,2.33,2.25,3.33,2.75,3,1.25,4
338,36,2,4,1,0,65,3,2,2,0,5.76,5.4,5.67,6,6,6.71,6.5,7,4,4,4,2.25,2,2.5,4,2.25,1.5,3.33,1,2.5,2.2,2.5,1.75,4.5,2,1,2,3.67,4.5,2.5,4
338,35,2,1,3,2,75,3,2,2,1,6.12,6.2,6.33,6,6,3.57,2.5,5,3.67,3.67,3.67,3.42,2.5,4.33,4,3.25,2,3.33,3,3,2.8,4,3,4,2.33,2.5,2.67,3.58,4.75,2,4
340,24,1,1,2,2,200,2,2,2,0,6,4.4,6.33,6.8,6.75,6.43,6.5,6.33,2,1.67,2.33,3.58,2.5,4.67,3,4.5,4.5,3.67,4,4.25,4.6,4.5,4,5,3.33,5,5,1.44,2,1,1.33
341,24,1,4,2,3,100,3,2,2,1,5.88,6.4,5,6.2,5.5,5.43,5,6,2.17,2.33,2,4.08,3.67,4.5,4,4,4,4,4,3,2.6,4,3.75,5,3.33,3.5,4.33,2.08,3.25,1,2
341,24,1,4,2,3,100,3,2,2,1,5.88,6.4,5,6.2,5.5,5.43,5,6,2.17,2.33,2,4.08,3.67,4.5,4,4,4,4.33,4,3,2.6,4,3.75,5,3.33,3.5,4.33,2.08,3.25,1,2
341,19,2,1,2,2,175,2,1,2,0,6.82,6.4,7,7,7,5.57,4.75,6.67,2.83,2,3.67,4.08,2.67,5.5,4.33,3.5,1.5,3,2,2.75,3.2,4.5,3.25,5,1.33,2.5,4.33,2.75,4.25,1,3
344,24,2,3,3,1,130,1,2,2,0,4.76,4.6,5,4.6,5,5,5.5,4.33,3.5,3,4,3.17,2.67,3.67,3,3.5,1,3.67,3,3.75,2,4,2.5,3,1,1,3,2.78,4,1,3.33
345,33,1,1,4,3,150,3,3,2,0,7,7,7,7,7,5.71,4.75,7,2.33,1.67,3,3,3,3,4,2.25,3,2.67,4,3.5,3.2,4,2,5,1.67,2.5,2.33,2.89,5,1,2.67
347,51,2,2,1,2,100,3,1,2,1,4.41,6.6,2.33,2.8,5.25,5,3.5,7,2,1.33,2.67,4.42,3,5.83,1,2.5,4,5,5,3,3.8,5,3.75,5,2.33,4.5,1,1.83,3.5,1,1
348,25,1,3,2,0,25,2,3,2,0,6.24,5.8,6,6.6,6.5,6,5.75,6.33,2.33,2.67,2,2.83,3.17,2.5,3.33,3.25,3,4,1,3.75,2.2,3,2.25,3,2,2.25,3.67,2.47,3,1.75,2.67
349,21,2,4,5,1,140,1,2,2,0,4.71,4.6,4,5,5,4.86,5,4.67,3.83,3.67,4,2.92,3.17,2.67,3.33,2.25,2.5,2.33,2,3,1.6,2.5,2.25,3,2,2,3.67,3.17,4,2.5,3
350,24,2,4,1,0,100,2,2,2,1,5.88,6.4,6.67,5.2,5.5,5.57,4.75,6.67,3.83,4,3.67,2.25,1.33,3.17,3.33,3.5,2.5,3,2,2,1.6,3.5,2.25,2,2.67,4,2.67,1.94,2.25,1.25,2.33
352,42,2,1,4,3,130,3,1,2,0,3.29,3.6,3.33,3.2,3,3.57,4,3,2.33,2,2.67,4.25,3.17,5.33,2.67,3.75,3,3.67,5,2.75,3,4.5,4.75,5,3,2.75,4,1.67,2,1,2
354,22,1,3,4,1,90,2,2,2,0,4.59,5.2,3.67,3.6,5.75,6,6.5,5.33,2.5,3,2,3.83,3.33,4.33,2.67,3.25,3,5,2.5,3.5,3.2,4.5,3,4,3.33,1.25,3.33,2.78,4,1,3.33
355,23,1,1,2,0,200,2,2,2,1,5.24,5.8,5.33,4.8,5,5.71,5.5,6,3.17,3.33,3,3.25,2.67,3.83,3,2,2,2,2,3,2,2.5,2.5,2,2,2.5,2.67,2.78,4,1,3.33
356,18,2,3,4,0,50,1,1,2,1,5,5.4,4.67,5.8,3.75,6.14,5.5,7,3.5,4,3,2.75,3.5,2,4,1.5,2.5,3,1,3.5,2.4,2,2.5,2,2,2,4,3.81,4.5,2.25,4.67
359,30,2,1,4,3,40,3,2,2,1,5.24,4.8,4.33,5.6,6,4.43,4.25,4.67,3,3,3,3.17,2.17,4.17,2.67,2,3.5,2.33,5,2,2.6,3.5,4,1,3.67,4,2.33,2.22,2,1,3.67
363,49,2,1,4,1,95,1,2,2,0,4.35,4,4,5.2,4,3.86,4.25,3.33,3.17,3.67,2.67,2,1.5,2.5,4.67,2.5,3,3.67,3,2.75,2,3,2,4,1.67,3.75,3.33,2.64,2.5,1.75,3.67
365,21,2,3,3,3,60,4,2,1,0,6.82,6.6,6.67,7,7,6.86,6.75,7,2.83,2.67,3,2.42,1.67,3.17,3.67,3.75,2.5,3.67,3.5,2.25,1.4,4,2.5,5,2,2.75,2,1.92,2.5,1.25,2
368,25,2,1,2,2,100,2,3,1,1,5.18,6,5,5.2,4.25,5.71,6,5.33,2.67,3,2.33,2.92,3.33,2.5,3.67,3,4,3.33,3,5,3.8,2.5,2.75,5,1.33,2,2.67,3.19,4,2.25,3.33
369,43,2,2,2,2,50,2,2,3,1,5.71,5,4.33,6.8,6.25,5,5.25,4.67,4.17,5,3.33,2.17,2.5,1.83,4,2,1,1.33,2.5,4.25,2.2,1,1,2,2,1,4.33,3.5,4.5,1,5
370,33,2,5,2,1,130,1,3,2,0,6.65,7,7,6.4,6.25,5.14,5,5.33,3.5,3,4,2.25,1.5,3,4,4,1.5,4.33,2.5,2.25,2.4,3.5,2.75,3,1,2.25,5,2.92,3.5,2.25,3
376,19,2,3,4,0,70,1,2,1,0,6.47,6.4,6,6.8,6.5,5.86,6,5.67,4.17,4,4.33,2.67,2.5,2.83,4.33,2,2,3,3,2.75,1.2,2.5,1.75,1.5,2.33,1.5,3,3.83,4.5,3,4
377,21,1,1,2,1,60,2,2,2,0,5.82,4.6,6.67,6.2,6.25,5.71,6.25,5,3.33,3,3.67,2.75,2.17,3.33,3.67,3.75,2.5,2.67,4,3,2.8,3,3.25,4,2.33,2.5,3.67,2.31,2.75,1.5,2.67
